gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.5426776695296637,0.5296234011010589,2.0,0.6743631063394314,0.6052165169484225,2.23606797749979,95,80,case_00079,451
1.4939467507705106,0.7106090423892669,3.1622776601683795,1.3456379561973828,0.5920716286240845,3.0,31,38,case_00075,352
0.7166220647704199,0.6571965929147271,2.0,0.8321559438903737,0.6923810259155873,2.23606797749979,64,55,case_00161,162
0.7294227104454898,0.7657437966565149,2.8284271247461903,0.7820992968858778,0.8242935947324503,3.0,79,76,case_00133,153
1.6879538548856716,1.3869171051306108,4.47213595499958,1.9468498428056669,1.5683672049515545,6.0,80,66,case_00079,331
1.6020998704420517,1.2501622433745114,5.0990195135927845,1.929170142049754,1.6517574165184583,6.324555320336759,60,54,case_00113,327
1.652018996238453,1.6862425333351618,8.0,1.5803445694470732,1.3342746417424427,7.0,144,124,case_00113,351
0.47312485489155515,0.554636280054214,2.0,0.5586137725076922,0.5919887272277441,2.23606797749979,160,143,case_00079,404
0.7390028323958245,0.8512979190884248,3.0,0.8522749087281433,0.8028668768157762,3.1622776601683795,62,48,case_00161,130
0.967741935483871,0.966666068630432,3.0,0.6896551724137931,0.5932638115201812,2.0,29,31,case_00113,318
0.8894894319740967,0.7494996510185893,3.0,0.877752838621096,0.6768466464894664,2.23606797749979,35,34,case_00075,349
0.6018308851484879,0.7546015619552605,3.0,0.7149442608208921,0.85176048587224,3.605551275463989,131,117,case_00134,346
0.6853420193376488,0.7037176971143673,2.8284271247461903,0.7998006261124555,0.6877463302760345,2.8284271247461903,71,57,case_00161,132
0.8920362879077556,0.6586193572747944,2.0,0.9663056178748033,0.6576097900443593,2.23606797749979,71,61,case_00161,159
0.7417338651911018,0.5763538968421564,2.0,0.7802882021131751,0.5793054169325825,2.23606797749979,54,51,case_00086,390
1.5235963607474947,0.7419225035755833,3.1622776601683795,1.3267416194997406,0.6332827154343079,2.23606797749979,31,39,case_00075,353
0.6,0.48989794855663565,1.0,2.5433328413374303,1.1783891188047046,4.242640687119285,21,5,case_00014,187
